age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,cluster,pca_1,pca_2
47,admin.,married,secondary,no,3434,yes,yes,telephone,9,jul,337,1,-1,0,unknown,no,2,1.0015204058920497,1.7661199844493574
80,retired,married,secondary,no,1610,no,no,cellular,12,aug,71,1,-1,0,unknown,no,1,0.4817221055419788,-0.9015003300002679
25,student,single,tertiary,no,505,yes,no,cellular,6,may,37,1,-1,0,unknown,no,1,0.15113134272609935,-0.668129669952176
50,management,married,tertiary,no,11528,yes,no,unknown,30,may,57,1,-1,0,unknown,no,2,1.1658113060419109,0.7729116104715394
36,management,divorced,tertiary,no,102,yes,no,cellular,14,apr,114,1,-1,0,unknown,no,1,0.5114327040349679,-0.4890085779964525
42,unemployed,married,primary,yes,-581,yes,no,cellular,13,may,224,1,370,2,failure,no,3,-2.976468905516656,1.9148665180912787
54,management,married,tertiary,no,0,yes,no,cellular,24,jul,140,2,-1,0,unknown,no,1,0.6121023303750567,-0.15570947900839505
43,retired,married,primary,no,7298,no,no,unknown,11,jun,36,2,-1,0,unknown,no,2,1.191259846861702,0.6784878423885633
29,blue-collar,married,secondary,no,0,no,no,cellular,10,jul,45,1,-1,0,unknown,no,1,0.46344917835301336,-0.3474244771980905
36,management,married,tertiary,no,909,yes,yes,cellular,25,jul,250,3,-1,0,unknown,no,1,0.79144676101175,0.11068032757884202
59,blue-collar,married,unknown,no,337,no,no,unknown,18,jun,100,4,-1,0,unknown,no,2,1.2198312287709767,-0.09019125197866736
47,admin.,married,secondary,no,829,yes,yes,cellular,18,nov,48,1,188,1,failure,no,0,-2.1197972505936526,2.4491671510851893
36,technician,single,secondary,no,301,yes,yes,cellular,29,jul,367,1,-1,0,unknown,no,1,0.6910790752170732,-0.3263924275026366
56,technician,married,secondary,no,147,no,no,cellular,12,apr,203,1,-1,0,unknown,no,1,0.42111807751470787,-1.66462591931996
55,retired,divorced,secondary,no,282,yes,no,unknown,5,jun,99,2,-1,0,unknown,no,2,1.2857720583058254,1.944197387211125
38,technician,divorced,secondary,no,1294,yes,no,unknown,29,may,565,1,-1,0,unknown,no,2,1.471190345467775,1.3529211820328484
39,blue-collar,divorced,secondary,no,0,yes,no,cellular,11,may,275,2,307,1,other,no,0,-2.2303104985728486,2.1285353575303416
35,management,single,tertiary,no,995,no,no,cellular,5,feb,39,1,-1,0,unknown,no,1,0.13772569533720608,-1.7647475334984681
54,blue-collar,married,primary,no,532,no,no,telephone,31,jul,73,2,-1,0,unknown,no,2,1.2295629886684416,0.6024264298006022
32,services,single,tertiary,no,785,no,no,cellular,3,jun,273,1,-1,0,unknown,no,1,0.11036392896618007,-1.674302120015538
30,technician,divorced,secondary,no,3028,yes,no,cellular,28,aug,65,5,-1,0,unknown,no,1,0.8546600800239385,-0.8115094056163767
51,blue-collar,married,secondary,no,1022,yes,no,cellular,8,may,311,3,-1,0,unknown,no,2,0.627234756277565,1.1586998760608094
39,management,married,primary,no,0,no,no,unknown,11,jun,308,7,-1,0,unknown,no,2,1.5478652247007065,0.859900770156992
46,technician,married,secondary,no,792,no,no,unknown,5,jun,170,2,-1,0,unknown,no,2,1.0718064886335537,0.06415653193410531
33,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31,1,363,2,failure,no,0,-3.7531629565239584,1.1497281121248055
34,management,married,tertiary,no,417,yes,no,cellular,18,nov,138,1,-1,0,unknown,no,2,0.47867215396611595,0.2762223977515092
33,management,married,tertiary,no,2071,no,no,cellular,8,aug,106,2,-1,0,unknown,no,1,0.31228553482596133,-1.744778878759455
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no,2,1.1696884599657726,2.0499620074564144
49,services,married,secondary,no,280,yes,no,telephone,14,jul,162,3,-1,0,unknown,no,2,0.9453677938808852,0.5142819639696248
37,unemployed,married,tertiary,no,1236,no,no,cellular,29,jul,300,2,-1,0,unknown,no,1,0.5311760184342994,-2.000210493964064
29,technician,single,tertiary,no,910,yes,no,cellular,11,may,278,1,-1,0,unknown,no,1,0.21670943204063453,-0.8029263404811727
28,management,single,secondary,no,-994,yes,yes,cellular,18,jul,174,2,-1,0,unknown,no,1,0.660921658078094,0.2711748631072967
21,unemployed,single,secondary,no,1333,no,no,cellular,2,feb,120,1,-1,0,unknown,no,1,0.11660284701339028,-2.045304609302166
44,services,married,secondary,no,850,no,yes,cellular,16,jul,220,5,-1,0,unknown,no,1,0.8263633953681392,-0.529684563723628
30,management,single,tertiary,no,3773,yes,no,unknown,27,may,99,1,-1,0,unknown,no,2,1.090054770296833,0.44863335993895614
46,management,married,tertiary,no,460,no,no,cellular,28,jan,56,1,-1,0,unknown,no,1,0.5446906710850545,-1.3390484338310544
33,entrepreneur,married,secondary,no,3140,yes,yes,cellular,21,nov,7,5,-1,0,unknown,no,2,0.9326303387489894,1.2593464183843404
40,blue-collar,married,secondary,no,1028,yes,yes,cellular,17,apr,319,1,-1,0,unknown,no,1,0.734739655689908,0.402717658995731
42,management,single,tertiary,no,4264,yes,no,unknown,28,may,882,1,-1,0,unknown,no,2,1.1779375642554852,0.544795509766267
44,management,divorced,tertiary,no,3932,yes,no,unknown,8,may,40,2,-1,0,unknown,no,2,1.1663345731806694,1.5820178862837733
32,admin.,married,secondary,no,-1,no,no,cellular,8,jul,228,2,-1,0,unknown,no,1,0.5189875308946221,-0.21166421451479056
34,blue-collar,married,secondary,no,1682,yes,yes,cellular,28,jul,123,3,-1,0,unknown,no,2,0.9422820828044521,0.8450106070909601
55,entrepreneur,married,secondary,no,814,no,yes,cellular,28,jul,69,12,-1,0,unknown,no,1,1.35427833077572,-0.18270846478722352
35,services,married,secondary,no,819,yes,no,telephone,14,jul,102,14,-1,0,unknown,no,2,1.423877435639504,0.08221852556060175
47,admin.,married,secondary,no,1265,no,no,cellular,7,aug,137,2,-1,0,unknown,no,1,0.4886581360528629,-0.6475297236600193
29,admin.,single,tertiary,no,514,no,no,cellular,2,feb,270,1,-1,0,unknown,no,1,0.16700244989292823,-1.3418586935240917
47,services,married,secondary,no,1764,no,yes,cellular,26,aug,119,6,-1,0,unknown,no,1,0.9523428499573602,-1.217829746717564
39,blue-collar,married,primary,no,275,yes,no,unknown,16,jun,189,2,-1,0,unknown,no,2,1.430032282388739,2.1778057554102412
40,blue-collar,married,primary,no,592,yes,no,cellular,18,may,80,3,350,2,failure,no,0,-3.141504356681721,2.3065416735785798
42,admin.,single,secondary,no,1143,yes,yes,telephone,17,nov,106,1,-1,0,unknown,no,2,0.9993618880099964,1.8482674313305536
31,management,married,tertiary,no,546,no,no,cellular,7,aug,147,2,-1,0,unknown,no,1,0.3211047041747972,-1.7042319605133678
31,management,married,tertiary,no,1164,yes,yes,cellular,18,jul,238,3,-1,0,unknown,no,1,0.6996489852934444,0.12841083588312718
82,housemaid,divorced,primary,no,1381,no,no,cellular,28,jan,86,3,93,1,failure,no,0,-1.3984418887064132,0.9410759053160827
44,management,divorced,tertiary,no,0,no,no,unknown,6,jun,373,1,-1,0,unknown,no,2,1.1304469424472745,0.5489228700166323
32,services,single,secondary,no,659,yes,no,cellular,20,apr,12,6,-1,0,unknown,no,1,0.6293362018444177,-1.3937791592884026
40,technician,married,secondary,no,192,yes,yes,cellular,15,may,16,8,351,5,failure,no,0,-3.6144701013166016,1.505102340978135
26,admin.,single,secondary,no,-12,yes,no,unknown,4,jun,98,1,-1,0,unknown,no,2,1.014979841152494,1.424148684618649
30,admin.,single,secondary,no,186,yes,no,cellular,13,may,390,1,-1,0,unknown,no,2,0.4717014983827354,0.6719773969930258
45,blue-collar,married,secondary,no,2246,yes,yes,cellular,21,nov,197,2,99,2,other,no,0,-1.2309755475458193,2.031180395353788
32,management,single,tertiary,no,124,no,no,cellular,4,feb,87,2,-1,0,unknown,no,1,0.1835558241531901,-1.7803258354176619
56,admin.,married,secondary,no,2087,yes,no,unknown,12,may,146,1,-1,0,unknown,no,2,1.2543904521566518,2.2549194186216512
58,blue-collar,married,secondary,no,1298,yes,no,unknown,29,may,516,4,-1,0,unknown,no,2,1.6191491657009478,1.9345039788443241
28,management,single,unknown,yes,101,yes,no,unknown,9,may,224,3,-1,0,unknown,no,3,1.4249633119895784,0.6025504713405995
43,management,married,tertiary,no,46,no,no,cellular,27,aug,63,8,-1,0,unknown,no,1,0.8467713291718644,-1.9355384523767207
34,entrepreneur,divorced,tertiary,no,262,no,no,cellular,20,nov,371,1,-1,0,unknown,no,1,0.6254489162579678,-0.04476758921532513
40,services,married,secondary,no,0,yes,no,cellular,21,nov,43,1,185,2,failure,no,0,-2.513863330539178,1.1413526240507166
31,self-employed,single,tertiary,no,17924,yes,no,cellular,21,nov,608,3,-1,0,unknown,no,1,0.2708575139424542,-1.0277696242281957
28,admin.,married,tertiary,no,167,yes,yes,cellular,18,feb,126,2,-1,0,unknown,no,1,0.690561863069046,0.3115870495882433
45,admin.,married,secondary,no,967,no,no,unknown,9,jun,63,1,-1,0,unknown,no,2,1.1654214930417848,1.0051363251278043
33,blue-collar,married,secondary,no,0,yes,no,telephone,14,jul,305,3,-1,0,unknown,no,2,1.0068801054392351,1.014956507678771
42,admin.,married,primary,no,1547,yes,yes,unknown,27,may,272,3,-1,0,unknown,no,2,1.7707148973070987,2.9187503124926875
32,blue-collar,married,primary,no,388,yes,no,cellular,15,apr,171,2,-1,0,unknown,no,1,0.6939400658066244,0.3166295068802813
41,self-employed,married,secondary,no,1,no,no,cellular,19,aug,55,4,-1,0,unknown,no,1,0.6469690782019892,-1.4969199539409115
32,admin.,married,secondary,no,0,no,no,cellular,25,jul,209,1,-1,0,unknown,no,1,0.6639433071562784,-0.37096117618786817
37,unemployed,married,secondary,no,80,no,no,cellular,3,feb,248,2,-1,0,unknown,no,1,0.3419799623469836,-1.471354355283932
57,admin.,married,secondary,no,4168,yes,yes,unknown,16,may,47,1,-1,0,unknown,no,2,1.4189704105425587,2.6640669853348506
56,management,married,tertiary,no,0,no,no,cellular,19,nov,844,2,-1,0,unknown,no,1,0.598752429678237,-0.4553399281874817
37,admin.,single,secondary,no,781,no,no,cellular,20,aug,75,1,-1,0,unknown,no,1,0.46004822756482777,-1.2568000747437569
34,admin.,married,secondary,no,804,yes,no,cellular,23,jul,256,9,-1,0,unknown,no,2,1.0465233045324966,0.3762171894306902
46,blue-collar,married,tertiary,no,993,yes,no,unknown,16,jun,78,1,-1,0,unknown,no,2,1.1667880577154774,1.2742790390144325
40,blue-collar,married,primary,no,34,yes,no,cellular,6,may,350,2,344,1,failure,no,0,-3.0575083696563117,2.433127272115149
32,technician,single,tertiary,no,0,no,no,cellular,20,aug,72,4,-1,0,unknown,no,1,0.3899005848524521,-2.818902353809437
28,admin.,single,secondary,no,520,yes,no,cellular,15,jun,29,1,-1,0,unknown,no,2,0.4480177787725525,0.3406804133638013
46,self-employed,married,secondary,no,567,no,no,cellular,18,jul,142,10,-1,0,unknown,no,1,0.9416704511945685,-1.0496247311174616
44,management,married,tertiary,no,7177,no,no,unknown,19,jun,89,2,-1,0,unknown,no,2,1.0923022495464865,-0.26014130341330777
55,management,divorced,primary,no,3629,yes,no,unknown,30,may,87,1,-1,0,unknown,no,2,1.6042317115735198,2.4626774548421473
75,retired,divorced,secondary,no,2199,no,no,telephone,13,nov,137,1,-1,0,unknown,no,2,0.9766662048328218,1.0208895750199323
41,management,married,tertiary,no,223,yes,no,unknown,16,may,124,1,-1,0,unknown,no,2,1.1462843633126132,1.2018249318835126
30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,unknown,no,2,1.318351334987089,0.6663044544884541
33,entrepreneur,married,secondary,no,5809,yes,no,cellular,22,aug,219,4,-1,0,unknown,no,1,0.6891727414607657,-0.43175415245854976
43,unemployed,married,secondary,no,210,yes,no,unknown,12,may,88,5,-1,0,unknown,no,2,1.320740025074252,1.0023095950295773
49,self-employed,married,secondary,no,-199,yes,yes,cellular,29,jan,385,1,-1,0,unknown,no,1,0.8659648898332778,0.4151049537059781
32,blue-collar,married,secondary,no,897,yes,no,cellular,7,apr,293,3,322,2,failure,no,0,-3.263141660542834,0.7062392323100789
26,blue-collar,divorced,secondary,no,0,yes,no,unknown,19,may,48,3,-1,0,unknown,no,2,1.5019970043311293,2.1985214855553115
55,blue-collar,divorced,secondary,no,7378,no,no,unknown,14,may,316,3,-1,0,unknown,no,2,1.3803901567350836,1.371984913198197
46,management,single,tertiary,no,593,yes,no,cellular,29,jan,190,3,-1,0,unknown,no,1,0.5793223665047275,-0.8814637835136181
31,management,married,tertiary,no,1224,yes,yes,cellular,20,nov,75,2,119,2,success,no,0,-0.9292322571682688,1.0296389011569078
34,management,married,tertiary,no,3031,no,no,cellular,14,aug,94,6,-1,0,unknown,no,1,0.5549093108330335,-1.9309775651552368
37,blue-collar,married,primary,no,708,yes,no,telephone,2,feb,51,1,-1,0,unknown,no,2,0.848922235766827,1.4206292754904928
29,technician,single,tertiary,no,542,yes,no,unknown,9,may,338,3,-1,0,unknown,no,2,0.9794338181241758,0.14760840703951428
24,admin.,single,tertiary,no,1141,yes,no,unknown,23,may,230,1,-1,0,unknown,no,2,1.128039538494729,0.9516629453060232
46,admin.,married,secondary,no,-42,no,yes,telephone,28,jul,181,12,-1,0,unknown,no,2,1.7254608119933368,0.4560142174602244
41,management,married,tertiary,no,-556,yes,yes,unknown,26,may,127,3,-1,0,unknown,no,2,1.516518968079405,1.5792077081615183
52,services,married,unknown,no,482,yes,yes,cellular,28,jul,83,7,-1,0,unknown,no,1,0.8889455774660926,-0.6617345687657709
27,services,single,tertiary,no,1501,yes,no,cellular,24,jul,187,1,-1,0,unknown,no,1,0.3558261140551361,-1.1824358286478502
44,management,married,tertiary,no,1850,yes,no,cellular,6,may,274,1,-1,0,unknown,no,2,0.34583780775286904,0.32127830773835553
39,technician,married,secondary,no,2266,no,no,cellular,22,may,86,1,93,4,success,no,0,-1.380364144834393,-0.5076235232836097
52,housemaid,married,primary,no,3283,no,no,unknown,11,jun,553,1,-1,0,unknown,no,2,1.2776975213833017,1.142305578712317
77,retired,single,primary,no,300,no,no,cellular,9,sep,511,1,-1,0,unknown,no,1,0.53245024106521,0.6100009713579169
35,technician,married,secondary,no,1,yes,yes,unknown,21,may,85,1,-1,0,unknown,no,2,1.391189553244143,1.5507009890981063
49,management,divorced,tertiary,no,178,no,no,cellular,6,aug,174,2,-1,0,unknown,no,1,0.46047174471751673,-1.0928453153165307
37,housemaid,married,secondary,no,187,no,no,unknown,12,jun,165,1,-1,0,unknown,no,2,1.1695464011395145,0.5935762428130257
46,management,married,tertiary,no,229,yes,no,unknown,5,may,197,1,-1,0,unknown,no,2,1.0351425006757349,1.3709072238723854
43,entrepreneur,single,tertiary,no,42,no,no,cellular,7,jul,285,1,-1,0,unknown,no,1,0.23899559281629212,-1.1807162999340688
35,blue-collar,married,primary,no,-367,yes,no,cellular,11,may,77,1,350,1,failure,no,0,-3.103317769081706,2.37334841956477
29,admin.,single,tertiary,no,8,no,yes,cellular,2,mar,107,1,-1,0,unknown,no,1,0.3320496673372245,-0.26112472000551434
52,housemaid,married,primary,no,256,no,no,cellular,6,aug,137,1,-1,0,unknown,no,1,0.520713284007898,-0.3671159897116152
55,management,married,secondary,no,2410,yes,no,cellular,17,nov,135,1,-1,0,unknown,no,2,0.578930289308463,0.9187444272368341
33,technician,married,tertiary,no,2976,yes,no,cellular,9,nov,465,2,95,12,other,no,0,-3.771860538965773,0.5527160878778411
40,blue-collar,divorced,secondary,no,-426,no,yes,unknown,26,may,245,1,-1,0,unknown,no,2,1.6492096534608054,1.9057757056751514
39,blue-collar,married,secondary,no,39,yes,no,unknown,18,jun,34,6,-1,0,unknown,no,2,1.5250116559758646,1.575912324589337
61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,no,2,1.4406413251372496,3.16475652189847
63,retired,married,secondary,no,2030,no,no,cellular,6,apr,61,6,-1,0,unknown,no,1,0.6085760724768962,-1.2830468728081967
44,management,married,tertiary,no,-1636,yes,yes,cellular,11,may,257,1,-1,0,unknown,no,2,0.5999383122618912,0.8905021021768004
52,services,married,secondary,no,108,yes,no,unknown,15,may,543,12,-1,0,unknown,no,2,1.7696779968495866,1.2149115003127289
58,unemployed,single,tertiary,no,2094,no,no,cellular,1,jun,161,2,-1,0,unknown,no,1,0.11346325496646902,-1.7868202612058708
38,admin.,married,secondary,no,47,yes,yes,cellular,31,jul,50,11,-1,0,unknown,no,2,1.3830516981651126,0.8134662591424491
51,housemaid,married,primary,no,618,yes,yes,cellular,4,feb,69,1,-1,0,unknown,no,2,0.6843671751511731,1.3517028194120821
29,self-employed,single,tertiary,no,162,no,yes,cellular,25,jul,324,1,-1,0,unknown,no,1,0.5280441589711123,-1.4419287613776672
42,management,married,tertiary,no,-671,no,no,cellular,28,aug,80,2,-1,0,unknown,no,1,0.587667188342799,-1.7830471729289759
56,blue-collar,married,primary,no,136,no,no,cellular,4,aug,270,1,-1,0,unknown,no,1,0.5406443835509038,-0.08438589971967209
55,technician,married,secondary,no,6958,yes,yes,unknown,13,may,178,2,-1,0,unknown,no,2,1.2949949143534008,1.5863486201477923
43,blue-collar,married,primary,no,953,yes,no,unknown,19,may,135,1,-1,0,unknown,no,2,1.4199418811894493,2.4652083577792188
27,blue-collar,married,secondary,no,821,yes,yes,unknown,16,sep,23,1,778,41,other,no,0,-12.234372317016707,5.627493262709587
54,services,married,secondary,no,131,no,no,cellular,14,aug,252,2,-1,0,unknown,no,1,0.5200405743505725,-1.3750551257847454
25,management,single,secondary,no,1272,yes,no,cellular,24,jul,342,2,-1,0,unknown,no,1,0.5553520000084112,-0.40687189041408856
33,blue-collar,married,primary,no,-306,yes,yes,unknown,13,may,851,4,-1,0,unknown,no,2,1.7036021166344995,2.910057260641886
46,admin.,divorced,secondary,no,3201,yes,no,telephone,13,may,157,3,-1,0,unknown,no,2,1.1031942959085748,1.9844026522264668
26,services,single,secondary,no,1114,no,no,cellular,9,feb,44,2,-1,0,unknown,no,1,0.28315999449317997,-1.7644406161777826
30,admin.,married,tertiary,no,4168,no,no,cellular,3,jun,198,1,-1,0,unknown,no,1,0.25528712778122914,-0.6362999745439741
39,technician,married,secondary,no,0,yes,no,unknown,5,may,203,1,-1,0,unknown,no,2,1.072482688782576,1.2539842375880892
58,admin.,married,unknown,no,0,yes,no,cellular,17,nov,219,1,186,2,failure,no,0,-2.647250999382429,1.1501250895441868
49,blue-collar,married,secondary,no,3309,yes,no,cellular,15,may,349,2,-1,0,unknown,no,2,0.630055822211479,1.0139540128897873
49,services,married,secondary,no,1377,yes,no,unknown,7,may,1101,1,-1,0,unknown,no,2,1.1901706394620444,1.5079348820728564
43,housemaid,married,secondary,no,150,no,no,telephone,28,jul,290,7,-1,0,unknown,no,1,1.3052703815567168,-0.29021454395903357
60,management,married,tertiary,no,553,yes,no,cellular,2,feb,343,1,210,3,success,no,0,-1.9619643296680975,0.3711698267443599
57,technician,married,secondary,no,458,no,yes,cellular,15,jul,177,3,-1,0,unknown,no,1,0.7202107844109557,-0.5436614613775198
38,technician,married,secondary,no,565,no,no,cellular,20,aug,93,2,-1,0,unknown,no,1,0.5202358776813103,-1.830900056686262
56,technician,married,secondary,no,0,yes,yes,cellular,29,apr,152,1,223,3,other,no,0,-2.1291388571813457,0.22951176033771148
45,self-employed,married,secondary,no,2278,no,no,unknown,17,nov,1735,2,-1,0,unknown,no,2,1.3646245770048744,0.6239662296719425
45,management,married,tertiary,no,210,yes,no,cellular,21,jul,623,1,-1,0,unknown,no,1,0.5537591762617847,-0.1925203033515736
44,blue-collar,married,unknown,no,15578,yes,no,unknown,29,may,401,1,-1,0,unknown,no,2,1.0509948819305504,0.43210628167569365
40,blue-collar,married,primary,no,236,yes,no,unknown,20,may,167,2,-1,0,unknown,no,2,1.485166744427333,2.4228989575705047
38,management,single,tertiary,no,1704,no,no,cellular,1,sep,222,1,-1,0,unknown,no,1,0.14022225773532376,-0.6045153574618828
55,admin.,divorced,secondary,no,1693,no,no,cellular,10,aug,247,1,102,3,success,no,1,-1.1209840228542438,0.18586761193243456
